x2,x5,x6,x7,x3,x8,x4,x1
0.10908549061877704,2024-09-13,plV ey,0.7677577765353952,0.9531439175484457,a,1000.0,0.3741827478127182
0.14971296291812808,2024-09-13,Nzp 28,0.7806947917934898,0.8294475539354049,b,1000.0,0.42051618686010894
0.5058472825517858,2024-09-13,I4x uf,0.6375217615969365,0.5978686643859901,a,1000.0,0.8107810147118103
0.12321493746503054,2024-09-13,DIt YB,0.5074622658370337,0.8381071091153188,"[""a"", ""b""]",1000.0,0.39487966938297503
0.4237850098051419,2024-09-13,SQK PH,0.8709967403292334,0.7674853003517333,b,1000.0,0.2079168569480896
0.8671734678407095,2024-09-13,Jv0 hE,0.4055581064398661,0.12877491710874422,"[""a"", ""b""]",1000.0,0.9463624749248597
0.16315758285245185,2024-09-13,ERD vp,0.923832131253474,0.034045018543098715,a,1000.0,0.24530056854020899
0.8074099540644912,2024-09-13,xJR kz,0.784843096647162,0.12743385257452533,"[""a"", ""b""]",1000.0,0.823744956982001
0.3182753708072177,2024-09-13,LxL NG,0.21547798909932425,0.5027234163363996,a,1000.0,0.4030538199471756
0.9912392262931035,2024-09-13,Ru8 WE,0.7184129443951869,0.5489591411111122,a,1000.0,0.6022569709585401
0.8329940498396735,2024-09-13,N9k kr,0.35924997005513215,0.21901255722225466,a,1000.0,0.12036075952398628
0.029421960201294284,2024-09-13,lMi Y2,0.6813505586331254,0.44930689662451995,"[""a"", ""b""]",1000.0,0.17168892741263664
0.9365293746601286,2024-09-13,Pnt cI,0.16264709561323343,0.302123753941841,b,1000.0,0.35519107301907227
0.433041449399321,2024-09-13,LHf JX,0.5527164108262586,0.9455534787613754,b,1000.0,0.998358267668246
0.6052095420085183,2024-09-13,Et0 DS,0.645284103911186,0.05077278830356435,a,1000.0,0.9540683963140478
0.9646182999884316,2024-09-13,VXG mS,0.5091889547942681,0.005753630295116552,a,1000.0,0.4579059750893443
0.3504616347619035,2024-09-13,HQ6 S7,0.7078125499627695,0.9223387546209075,a,1000.0,0.3125910423126599
0.09255133172526975,2024-09-13,Bwx 2A,0.28237067011510886,0.32129525086833244,"[""a"", ""b""]",1000.0,0.09122476762706455
0.18190721331443482,2024-09-13,Abg 81,0.8506049850605126,0.9287176734913056,"[""a"", ""b""]",1000.0,0.49597277833405673
0.45909160642390456,2024-09-13,HIR YR,0.9901927174002382,0.9800591184868624,b,1000.0,0.2524049807299449
0.6771061471799319,2024-09-13,Bnp U4,0.04821784570956189,0.9252428246676159,"[""a"", ""b""]",1000.0,0.4784443615824664
0.8589450355335361,2024-09-13,PFO xf,0.7640801064418042,0.3831350305966803,b,1000.0,0.8467649116808383
0.8260018464884438,2024-09-13,ykZ aR,0.743311038767165,0.27550174964316676,"[""a"", ""b""]",1000.0,0.6216773041963284
0.015434964447079813,2024-09-13,DRY su,0.14850086038828958,0.554187118145775,a,1000.0,0.7881129863492593
0.3307474393182721,2024-09-13,NOX nx,0.3294192084902715,0.7040680095924096,b,1000.0,0.06297159173278832
0.9907181700380558,2024-09-13,VZf BS,0.10372326034045587,0.869548555301195,a,1000.0,0.7610993628486451
0.9200277126757627,2024-09-13,yLm mU,0.45273573873225026,0.24092402144309222,b,1000.0,0.5937596965141547
0.610891096248366,2024-09-13,Dlq c8,0.4155897924969528,0.7867611853586596,a,1000.0,0.531576807850464
0.5811622116680029,2024-09-13,aDb w4,0.10512236789368068,0.20464072932341149,"[""a"", ""b""]",1000.0,0.14570265463675924
0.8114687332537339,2024-09-13,NLJ W3,0.32230014678054275,0.885983173778896,b,1000.0,0.2380918479581995
0.46673117247885676,2024-09-13,RFw De,0.637898700465712,0.809311209980269,"[""a"", ""b""]",1000.0,0.9725662465773898
0.3815237938832019,2024-09-13,FHH Zb,0.27316789718313195,0.195690089011898,"[""a"", ""b""]",1000.0,0.31455474156576935
0.7500577483522394,2024-09-13,ssU F8,0.06387325849787062,0.4179183328939877,"[""a"", ""b""]",1000.0,0.4638780082336813
0.2363194564081612,2024-09-13,U9Q jj,0.4939997848902372,0.8067255686758175,a,1000.0,0.5490392254355172
0.3706827815093866,2024-09-13,3DC h2,0.912299175886866,0.27577769734107915,a,1000.0,0.32162128051042504
0.9650263769911699,2024-09-13,NC0 Ig,0.2690927706785874,0.8609303466969234,b,1000.0,0.8058216497168393
0.10994510280657,2024-09-13,2OV Jy,0.7894163419025989,0.5347527372564694,b,1000.0,0.8794489934323165
0.6548546879517011,2024-09-13,oJG YQ,0.29068405860680435,0.017956836354737882,"[""a"", ""b""]",1000.0,0.512954757035754
0.23872734771040582,2024-09-13,6QF Ic,0.27054331554708233,0.40761999016447203,a,1000.0,0.4234320955618527
0.1940823009796242,2024-09-13,uuo Bz,0.4244882539014385,0.4940114308987952,b,1000.0,0.732797383136768
0.6654190400004497,2024-09-13,Zeu BX,0.006419678613008073,0.42375660464789855,"[""a"", ""b""]",1000.0,0.4542445523456956
0.8164383139317273,2024-09-13,lgY FP,0.8182386638865238,0.5413263671849196,b,1000.0,0.8303553854490829
0.3394166128028018,2024-09-13,lzj af,0.6825378420873132,0.6259968169994155,a,1000.0,0.02750855410423536
0.06461085239683051,2024-09-13,T8m gl,0.8958694607769319,0.04189135365796204,a,1000.0,0.9664640446425775
0.006534724024063299,2024-09-13,pUU 9F,0.16897198989180873,0.4580241845026338,b,1000.0,0.9579972833641768
0.3574889565272592,2024-09-13,CnU rr,0.8793029769401239,0.85132122875568,a,1000.0,0.4104410518360586
0.1724040221627362,2024-09-13,s99 v1,0.02174679629673737,0.8285301685958374,a,1000.0,0.4087618179532354
0.9531942294291443,2024-09-13,lip eT,0.655159439116857,0.9317697862720189,a,1000.0,0.19924966727658833
0.12097032592631629,2024-09-13,22l lC,0.2947110414812648,0.3576657116880998,a,1000.0,0.44570506418256506
0.6786052041850205,2024-09-13,A4L Tp,0.3489727330134953,0.1301332349735317,b,1000.0,0.3158203243188251
0.3545267017807109,2024-09-13,SYq Go,0.4948866419678374,0.6528498333349257,"[""a"", ""b""]",1000.0,0.6784539018487498
0.21933074611467918,2024-09-13,tvN Vv,0.32555665113150667,0.6043449234318045,b,1000.0,0.8553526045949648
0.3675254392291526,2024-09-13,0lR B4,0.5161016828102177,0.5398461670101189,a,1000.0,0.5811982307232848
0.4591987340623076,2024-09-13,9qB op,0.858614876830348,0.8249938674343348,"[""a"", ""b""]",1000.0,0.011244492528073025
0.9663369508290093,2024-09-13,XtW gX,0.8995541527562734,0.08492800077557294,"[""a"", ""b""]",1000.0,0.7649731087879412
0.6775769064853039,2024-09-13,SfW Kt,0.09432735466704889,0.11536227196686577,a,1000.0,0.6979783069061283
0.9359043586949133,2024-09-13,vuI P9,0.7534263326873973,0.4301231748763379,b,1000.0,0.07719414270429426
0.4581523902467791,2024-09-13,k5n uW,0.17096926980915217,0.7080079104017064,a,1000.0,0.6142317341591459
0.1558314584769721,2024-09-13,xtR pG,0.17578150525428027,0.6968075876200863,"[""a"", ""b""]",1000.0,0.7589295087069269
0.3828510863595189,2024-09-13,NCq AD,0.17824292879405068,0.32176495887709755,a,1000.0,0.3850688738820901
0.9622712703360325,2024-09-13,vzx j0,0.8765383513983692,0.5815785390979602,"[""a"", ""b""]",1000.0,0.11231930596038375
0.16225810244510785,2024-09-13,P9D Qz,0.033231544559311765,0.3806897492546948,b,1000.0,0.23594902649868987
0.9733082022880777,2024-09-13,ZyP yq,0.6639974093720061,0.522336597121309,"[""a"", ""b""]",1000.0,0.17196205457097935
0.6018176081993233,2024-09-13,Ojf uP,0.5138771981797414,0.5871681526799595,a,1000.0,0.09336098170551554
0.7609683381531823,2024-09-13,gaK z7,0.2029844314026681,0.04905469104284477,b,1000.0,0.020688081089296984
0.2794425402211903,2024-09-13,oxe AP,0.22268085119880288,0.05618930846648218,b,1000.0,0.7319708215619078
0.5647945557209463,2024-09-13,N0C KN,0.9741563479975366,0.790305335235913,b,1000.0,0.6597141785377052
0.5755764373399092,2024-09-13,kVJ r9,0.9355447024290163,0.7729645956642762,"[""a"", ""b""]",1000.0,0.9740661530076871
0.7032629478960086,2024-09-13,1Gs Jf,0.20890934270879913,0.9056969654861229,a,1000.0,0.1606661666904664
0.014325688920112212,2024-09-13,zLe 32,0.010422235600024421,0.5151715120685529,a,1000.0,0.35186709541069616
0.2780325070456138,2024-09-13,l7t Ud,0.5670056131853703,0.9530820270772042,a,1000.0,0.47428265076613485
0.429647481906526,2024-09-13,Cgw c3,0.7732402182510186,0.3381182554044071,"[""a"", ""b""]",1000.0,0.1975056337406722
0.1385238977308515,2024-09-13,szG Tm,0.649239623360637,0.6489012036030222,a,1000.0,0.4310469435866905
0.4980772118641734,2024-09-13,8Tv i0,0.7085045377475278,0.14553673984114546,b,1000.0,0.25811198655018464
0.3473631671428963,2024-09-13,g7K Cx,0.3340970340210758,0.8712383580405584,"[""a"", ""b""]",1000.0,0.2559631587453274
0.8202080637280318,2024-09-13,RsL ue,0.47451524775889675,0.6389424834641553,"[""a"", ""b""]",1000.0,0.7926387460129433
0.645777478692231,2024-09-13,m6C FH,0.41063636538321113,0.757683317835444,"[""a"", ""b""]",1000.0,0.6212592593406516
0.13468474468042058,2024-09-13,3AT Jc,0.4048610631386349,0.9480444499531079,a,1000.0,0.16485933056388669
0.7059413472976962,2024-09-13,yxy L3,0.2722103283729843,0.04591590250593158,"[""a"", ""b""]",1000.0,0.5150397547777419
0.5689400477029756,2024-09-13,uCB LN,0.3879129263303889,0.4921390665288773,"[""a"", ""b""]",1000.0,0.8053075068331008
0.29597209573492644,2024-09-13,zMk eM,0.5374438312807205,0.15160015793538562,"[""a"", ""b""]",1000.0,0.38497204487198455
0.46844700597089595,2024-09-13,9Mk Cy,0.9511831098694981,0.3950810967705882,a,1000.0,0.004120855479655128
0.9384733151265083,2024-09-13,XO5 KS,0.47044859537368744,0.25585468111232024,"[""a"", ""b""]",1000.0,0.34911551316163447
0.010716951542368958,2024-09-13,jJR ix,0.03161122287190299,0.046151807265394695,"[""a"", ""b""]",1000.0,0.5559569195387407
0.24639599161259873,2024-09-13,miU 1u,0.21465296159186353,0.8016080465496165,a,1000.0,0.5975588087248748
0.12841292454491982,2024-09-13,SbF 0Y,0.3185662536102112,0.7752721738929217,a,1000.0,0.8045869262451704
0.4616831905913861,2024-09-13,byv XK,0.3481885689612009,0.3627904697667854,b,1000.0,0.5386766402857697
0.36424586421676963,2024-09-13,h4b XH,0.5687819058535428,0.9584424331054081,a,1000.0,0.8810100876751562
0.36276883254212056,2024-09-13,4oh o7,0.472193168776605,0.7593531779517159,"[""a"", ""b""]",1000.0,0.23682187726174553
0.409315676673098,2024-09-13,pVW s1,0.024894159510758018,0.0419677301732867,"[""a"", ""b""]",1000.0,0.765497353629479
0.12178702796329155,2024-09-13,20U tY,0.2353413270875715,0.7456774072973499,b,1000.0,0.8269575082433933
0.19087054657539693,2024-09-13,lPh 1M,0.2185760743174774,0.48333462638048363,b,1000.0,0.7603822669821516
0.5937335873071857,2024-09-13,Ve1 kE,0.23319553955832362,0.9143979120202137,b,1000.0,0.9398554881553025
0.5205082110629488,2024-09-13,snM zT,0.8729791989779316,0.9557800413025551,a,1000.0,0.3042971979761646
0.5450633952592322,2024-09-13,epm 9i,0.011171375872067402,0.6839852776669331,a,1000.0,0.7667784178027954
0.11314542255866566,2024-09-13,N8R lB,0.9626628565492071,0.1010914929131711,b,1000.0,0.748903579009403
0.42688396261365924,2024-09-13,YRk O0,0.8870377403103565,0.45855549072818913,"[""a"", ""b""]",1000.0,0.3055087719180767
0.03283223893757248,2024-09-13,ghJ vc,0.15891412230126445,0.7784208184334739,b,1000.0,0.17887288599834816
0.41912993333860116,2024-09-13,JOp Rc,0.07168178997504804,0.9725029961177973,a,1000.0,0.6288493973027764
0.2863847083241373,2024-09-13,M3V H6,0.5831815053870278,0.533862452344651,a,1000.0,0.43660637227125465
0.1594530761682712,2024-09-13,zMU Il,0.14431755696030746,0.8080681793846104,b,1000.0,0.21816031825080473
0.9194874608082321,2024-09-13,oyy vR,0.81495960636743,0.7536310804844164,"[""a"", ""b""]",1000.0,0.19218220664301355
0.9766540112673201,2024-09-13,h4F yJ,0.7015589325230009,0.028945760954236732,b,1000.0,0.6268896385175214
0.7748993517070584,2024-09-13,YwW au,0.362618871484515,0.06168358680282915,a,1000.0,0.18145164781297063
0.9138245334750608,2024-09-13,iAD fd,0.6145505537840689,0.7087632090669024,b,1000.0,0.09082484626013398
0.2122323419412766,2024-09-13,wNW rv,0.22425022461422628,0.3731038286493463,b,1000.0,0.35754679225317076
0.8189223792786624,2024-09-13,uZJ q9,0.3130235712215993,0.956315077161972,b,1000.0,0.35536202484575274
0.4454189325736192,2024-09-13,vkT iM,0.5585500202968153,0.8817842863571612,a,1000.0,0.4235630187736287
0.07204770687383133,2024-09-13,9qS Ic,0.3630203312831143,0.1888820282054262,b,1000.0,0.927095579141142
0.26875202279884736,2024-09-13,SkB jA,0.7923121209275406,0.8494593008345298,a,1000.0,0.519434060295109
0.4448196681414114,2024-09-13,Oma pD,0.9372207242703987,0.7711622445401216,b,1000.0,0.04243761275234448
0.01046213548262842,2024-09-13,TlH bb,0.732385159225614,0.4154212448538763,b,1000.0,0.21228289968721725
0.46970556116856654,2024-09-13,tfY Hw,0.5911748859143271,0.13289017647528756,b,1000.0,0.5096538979531049
0.8767283006283724,2024-09-13,dJx Hx,0.07019994218349523,0.7417582645599661,a,1000.0,0.8235982247553936
0.3472507349017442,2024-09-13,9kb EY,0.8341871014308875,0.5180725613115529,"[""a"", ""b""]",1000.0,0.16218174060732726
0.9868004501580591,2024-09-13,dgQ dJ,0.6949653377566031,0.943636034682115,"[""a"", ""b""]",1000.0,0.804156764102395
0.3046287554222171,2024-09-13,qDt 2I,0.21008247404632963,0.10544663623318917,a,1000.0,0.5264328311199112
0.6180733377507474,2024-09-13,fVQ 1a,0.1286837334968618,0.15422882624936063,a,1000.0,0.8272750562747955
0.6323616956518032,2024-09-13,NYD ZD,0.7272389507112524,0.4878821804100486,"[""a"", ""b""]",1000.0,0.7482092580669908
0.48952156509326794,2024-09-13,Yd4 NP,0.8873884660493038,0.206693728421655,a,1000.0,0.19003352886296776
0.7251123274134238,2024-09-13,E2H DR,0.413207422440792,0.36376221206321635,a,1000.0,0.13037983406385578
0.781352385027881,2024-09-13,9kq we,0.964613961579155,0.244524335008518,b,1000.0,0.5510692989949943
0.23275031107041955,2024-09-13,2s8 Hb,0.5917433657172715,0.04577495603729875,a,1000.0,0.27259080922544865
0.45818310786139493,2024-09-13,g44 GK,0.8322581397925206,0.0744825321476903,b,1000.0,0.7384672667222146
0.02309275649182918,2024-09-13,ImQ QG,0.9190969335686149,0.3993654816104045,b,1000.0,0.7205959800176126
0.21157606251856242,2024-09-13,4Pe GZ,0.9322320470522614,0.7306005277758231,"[""a"", ""b""]",1000.0,0.9240127590953134
0.8263124357193734,2024-09-13,DNg Wy,0.6581273581935634,0.6079591908115025,a,1000.0,0.6821440413978939
0.97844771709132,2024-09-13,VWN Cv,0.8414931813304714,0.08075898491708644,"[""a"", ""b""]",1000.0,0.5148939275520398
0.16646350057071158,2024-09-13,jbV Sh,0.722151870036766,0.3424076313394282,b,1000.0,0.4915360724788037
0.01033713916908885,2024-09-13,L5X zG,0.3512430051921963,0.30617803949846745,"[""a"", ""b""]",1000.0,0.25702092630234585
0.430152721149788,2024-09-13,t5X nP,0.3602868853718837,0.4083945717858354,a,1000.0,0.5284825296316779
0.09677993668290619,2024-09-13,Ic9 JA,0.9043831862357086,0.39354855298554403,"[""a"", ""b""]",1000.0,0.6984462578492635
0.3236744102629161,2024-09-13,oA9 ap,0.27785693834870606,0.27568643737321663,b,1000.0,0.17309720806783402
0.42114978617391463,2024-09-13,cHN Ee,0.047004162843150454,0.9873519997892658,"[""a"", ""b""]",1000.0,0.7561217270700792
0.14781309420204414,2024-09-13,Ufy MK,0.8662439376451861,0.7080972090417198,"[""a"", ""b""]",1000.0,0.8254286181374229
0.9299721338177586,2024-09-13,Fwx w3,0.43627009714352216,0.1827782121453807,b,1000.0,0.9390192993869134
0.32993107214823136,2024-09-13,8dP ql,0.8115957104532093,0.30218769913351473,"[""a"", ""b""]",1000.0,0.8010406091856535
0.8670129873824913,2024-09-13,dx5 6i,0.2607511950804363,0.7115843943015276,b,1000.0,0.9915379170854357
0.885718228280959,2024-09-13,FkC 5O,0.7675768092285165,0.32848465524477144,b,1000.0,0.7240054111762958
0.6862167248952926,2024-09-13,OiM IJ,0.2542023194766434,0.8230257990220249,"[""a"", ""b""]",1000.0,0.9988811530955147
0.2675489225189024,2024-09-13,zRf Cr,0.6611414603891254,0.7581384995282916,b,1000.0,0.4200863665519011
0.3700262587460007,2024-09-13,Z2H Be,0.7334243945039401,0.22835135551891117,b,1000.0,0.664916051651346
0.13507421880779513,2024-09-13,A73 52,0.09135708925171593,0.12441141686561341,a,1000.0,0.753669231393012
0.10529659580525974,2024-09-13,tQg Vv,0.8045171955622352,0.5151054207055129,"[""a"", ""b""]",1000.0,0.22519454156715712
0.5277120201104676,2024-09-13,Ml5 nq,0.12092614050016559,0.6609477578492727,b,1000.0,0.6520579851628902
0.9376495381146472,2024-09-13,nrQ mr,0.3001568399767669,0.13816895483453107,"[""a"", ""b""]",1000.0,0.27927998035789325
0.030150783675823467,2024-09-13,nJ0 P0,0.3468345652103505,0.4661675644045228,b,1000.0,0.519937569018091
0.8816335604355983,2024-09-13,2EV 2z,0.9626009410518103,0.023085504616517594,b,1000.0,0.4195189835697428
0.952512065732618,2024-09-13,Jfb Oi,0.10644159940418807,0.669715570652012,"[""a"", ""b""]",1000.0,0.9928629429242419
0.8369753800851616,2024-09-13,Weq aU,0.38830828386906047,0.24729859112328412,a,1000.0,0.5299219035043989
0.4125326543961225,2024-09-13,HcW lU,0.006941848396950667,0.6064357553437271,"[""a"", ""b""]",1000.0,0.0044386054547261855
0.3503174722964163,2024-09-13,OJz Gf,0.7994359080321312,0.8444964874055468,a,1000.0,0.2359452034537579
0.5326823694981928,2024-09-13,e41 AQ,0.6776390345894318,0.1225007902436025,"[""a"", ""b""]",1000.0,0.2369583232056004
0.1939063691943127,2024-09-13,1Wl cW,0.6338295645021877,0.5388464912844917,b,1000.0,0.19507648199800132
0.6962182900593524,2024-09-13,rE6 pg,0.08621199324888351,0.6299135184931959,b,1000.0,0.9713293704548454
0.2237454540382039,2024-09-13,kG4 bi,0.766536975263291,0.5315924796181057,"[""a"", ""b""]",1000.0,0.08700871283084999
0.33632917279656405,2024-09-13,25R At,0.7628281664539365,0.5637806584430355,b,1000.0,0.6741491049060243
0.9794126760305096,2024-09-13,JKD TO,0.7251322746824148,0.5318263988430642,b,1000.0,0.46693642537591407
0.11937349302075351,2024-09-13,J2p SB,0.05993053115255664,0.24000768860801036,a,1000.0,0.465862297168698
0.7348083459619694,2024-09-13,qJQ Ih,0.6865023844707221,0.0930348671206267,a,1000.0,0.76324301500288
0.6575869892223811,2024-09-13,LB7 Rh,0.23582356719605613,0.022746891838711147,a,1000.0,0.8292958850552369
0.1138376843260771,2024-09-13,09T 0k,0.4727121939640958,0.9695927670461385,"[""a"", ""b""]",1000.0,0.5520133855078584
0.4145873777106621,2024-09-13,jQv Au,0.6413410524693482,0.7141381299493347,"[""a"", ""b""]",1000.0,0.38012208208865306
0.36710307684837684,2024-09-13,ZMZ uZ,0.6381253405248795,0.8848512000959698,a,1000.0,0.8444501048186788
0.7799217459752269,2024-09-13,sOz 0U,0.7934048887324411,0.48167106956049743,a,1000.0,0.7444959681089117
0.09927760881264414,2024-09-13,KO1 yZ,0.38601219061818604,0.6793812595356125,b,1000.0,0.10081435855536536
0.15478529101972538,2024-09-13,zVT j6,0.7172685822431915,0.026436359596903602,"[""a"", ""b""]",1000.0,0.0032803706030624102
0.9667791622291472,2024-09-13,N2B Fv,0.19528253010636554,0.8847460195679292,b,1000.0,0.5908938178438743
0.354696519704773,2024-09-13,VSs Kw,0.35411792790859664,0.30577705174345704,a,1000.0,0.2450019832898065
0.46937401724896277,2024-09-13,RPP dg,0.612807370963768,0.8960156133902795,a,1000.0,0.10507034618413935
0.7539425976368506,2024-09-13,Vp9 xl,0.5850865842714829,0.29812775511460543,"[""a"", ""b""]",1000.0,0.08949833578036204
0.74328276875746,2024-09-13,PQt D0,0.020008449902189196,0.448255563240216,a,1000.0,0.7878540133009989
0.9607898412237137,2024-09-13,MFt Kf,0.6779327082627122,0.08032429111366013,a,1000.0,0.15854154911430074
0.34874088768256095,2024-09-13,aGx Op,0.6183072303146259,0.40243356604592706,a,1000.0,0.1833476824233301
0.5522785689780056,2024-09-13,2uk h6,0.7023022661538376,0.49582851239862324,a,1000.0,0.6958259373963012
0.8681320395344542,2024-09-13,k3v Mu,0.45635382366605237,0.7159485648544975,"[""a"", ""b""]",1000.0,0.7494258598779726
0.9630965357894904,2024-09-13,5C0 1V,0.1808529785384535,0.5931768258300627,a,1000.0,0.463853070385031
0.17662450002011587,2024-09-13,Srg Fn,0.48292228605905774,0.33679072691551126,a,1000.0,0.4098929402928343
0.855758586637997,2024-09-13,jvO ri,0.8206764708237692,0.11518189278059487,b,1000.0,0.6758154958608654
0.6282980461855677,2024-09-13,KKs aO,0.9913840337759643,0.35972036763031257,a,1000.0,0.2380200981866688
0.8270418932719964,2024-09-13,zYK Wf,0.3257529715252282,0.22198364922807146,a,1000.0,0.08537620611943819
0.581055561412908,2024-09-13,3gI Yz,0.6340965648158883,0.9376140324392599,a,1000.0,0.41357354461244644
0.7956954677552188,2024-09-13,Bo9 Tz,0.02893144707885209,0.5551896956285945,b,1000.0,0.5217245476585378
0.5759593452922869,2024-09-13,IkK B3,0.41411965401149264,0.8046363542850715,"[""a"", ""b""]",1000.0,0.84738082388109
0.05329261306158384,2024-09-13,UKV HA,0.5677390879890025,0.23110607570886954,a,1000.0,0.6268979769367078
0.6801188410147276,2024-09-13,mt4 gY,0.16102414254656083,0.026514139477972876,a,1000.0,0.8651652226583081
0.8064703532274003,2024-09-13,pAV oP,0.038571003876179843,0.6020072290900761,a,1000.0,0.998793047645364
0.5391762612670549,2024-09-13,d6V kN,0.9647992734151511,0.16982066472502277,b,1000.0,0.8155859410287227
0.583956909384849,2024-09-13,zmc 6w,0.4857473159485052,0.024541369624013765,a,1000.0,0.08015096828672763
0.11901009173969102,2024-09-13,XU5 Du,0.4087531324321163,0.8843440073591659,"[""a"", ""b""]",1000.0,0.16065194843475195
0.20431983778568708,2024-09-13,qZQ sb,0.10489282939534594,0.07307401617137899,"[""a"", ""b""]",1000.0,0.7358685541043533
0.42814263294197763,2024-09-13,cCW T4,0.13473579406826885,0.6341453779880192,"[""a"", ""b""]",1000.0,0.38665355354790387
0.5524013129252142,2024-09-13,Ysf Sv,0.29002031928416017,0.5200954867390207,b,1000.0,0.7055990939127939
0.5386729076141547,2024-09-13,mLe K9,0.880206578969241,0.46950214267407053,"[""a"", ""b""]",1000.0,0.059344936747003696
0.16371454829016507,2024-09-13,Fqs ah,0.3994375648163975,0.1342386766911211,"[""a"", ""b""]",1000.0,0.3362397237323498
0.18646063657454204,2024-09-13,PpB zT,0.08926937541531588,0.09499162214520418,a,1000.0,0.9485982407591637
0.5440806306936973,2024-09-13,F2u CU,0.28558401597532124,0.583033713357935,"[""a"", ""b""]",1000.0,0.7811514930266229
0.7252464373532385,2024-09-13,4fO Zz,0.3163395617632737,0.9129287812692543,a,1000.0,0.4335494613279133
0.9388948602137809,2024-09-13,3sk Tu,0.028698649721559555,0.8716978090387035,a,1000.0,0.45659669897878086
0.509794158341245,2024-09-13,hlt fD,0.010692817548122902,0.18635099086544193,"[""a"", ""b""]",1000.0,0.5565730662101902
0.7564306879783831,2024-09-13,c3c n0,0.9139826553404256,0.7239941529439949,b,1000.0,0.19500861923477886
0.9176270227352566,2024-09-13,ULr gq,0.7002270120941083,0.4406249883261869,b,1000.0,0.40939414716401956
0.15771992789683553,2024-09-13,lu3 Au,0.3579319214410017,0.3996784002647694,"[""a"", ""b""]",1000.0,0.5252050649990988
0.08095590897601468,2024-09-13,hD8 0u,0.7851189557721586,0.347302547516655,b,1000.0,0.13106649423635364
0.265153914526738,2024-09-13,pbp zo,0.26008040449450176,0.5123480953262596,"[""a"", ""b""]",1000.0,0.5208560081029057
0.8233810698008643,2024-09-13,aDC PK,0.6634800414091715,0.763023936406446,b,1000.0,0.37882241513219905
0.7044246523414399,2024-09-13,suY wv,0.9847888343441866,0.9208225230613603,a,1000.0,0.9886611737862487
0.6523850246551365,2024-09-13,rjp mb,0.521055446354683,0.8824627690462029,a,1000.0,0.5483430893560927
0.633099076187527,2024-09-13,vVb nn,0.9160767067624986,0.46704544493783906,b,1000.0,0.5959144538278799
0.8987995147931743,2024-09-13,qeV 9H,0.778748237464758,0.7826543021869139,"[""a"", ""b""]",1000.0,0.028196810187201216
0.590435900014311,2024-09-13,T05 Re,0.30493257281264086,0.0546890457038397,a,1000.0,0.4899937147398816
0.27913943011625153,2024-09-13,76l qf,0.8352923136576126,0.24530119764695302,a,1000.0,0.19298340833257965
0.7321717655100406,2024-09-13,H1w Dq,0.2976972008121258,0.8817165998257664,"[""a"", ""b""]",1000.0,0.5251784197371551
0.6540903333030658,2024-09-13,3Wf Sv,0.5848113630260597,0.3076333398511192,"[""a"", ""b""]",1000.0,0.20934449676965128
0.8752187422509289,2024-09-13,NUi FH,0.2285031779435539,0.8746700404633877,b,1000.0,0.2634356072519247
0.16891065319070064,2024-09-13,m8C iV,0.09984380111722702,0.361457216322567,a,1000.0,0.3662624409340315
0.8593042569168508,2024-09-13,PYa HY,0.7473966424809442,0.9072485813066742,"[""a"", ""b""]",1000.0,0.708214631504938
0.37848334020478736,2024-09-13,s2P hs,0.46587607233302886,0.7614534674726593,"[""a"", ""b""]",1000.0,0.1301408625059799
0.05087913714740444,2024-09-13,Uf2 X2,0.6111512216818031,0.14923116319575935,a,1000.0,0.8354475665260087
0.5440348794285557,2024-09-13,qGU Zw,0.12320444218557103,0.07584152489818108,b,1000.0,0.6875816439631859
0.5135615063216654,2024-09-13,euJ tm,0.2861872753817787,0.5238349074772863,"[""a"", ""b""]",1000.0,0.649433614280527
0.1200034467879032,2024-09-13,Y5m 5x,0.3944659839337301,0.12514166557061346,b,1000.0,0.2637611448332279
0.545352615565582,2024-09-13,zQO Ix,0.531869363782155,0.7099359253998961,b,1000.0,0.8345839026101604
0.7260952117568468,2024-09-13,PWt 1C,0.38023857993046795,0.918367093539242,a,1000.0,0.0036819051107466194
0.002376861758867088,2024-09-13,VTQ 8y,0.15548815610661604,0.15293048764191708,"[""a"", ""b""]",1000.0,0.6666571810561421
0.014798505313005417,2024-09-13,VBJ 1H,0.10256456107409428,0.9436977630775074,b,1000.0,0.6823358754013336
0.535547186547897,2024-09-13,8wS LF,0.07192294494637541,0.1967309630246844,a,1000.0,0.5501513287665579
0.08022748257511836,2024-09-13,7Nz LR,0.8530248636854484,0.8625955266418145,b,1000.0,0.9190843317864564
0.5944266650427785,2024-09-13,4xf F4,0.7520948002029608,0.21841609194017608,"[""a"", ""b""]",1000.0,0.4282489647541611
0.14644165396867326,2024-09-13,xdN uN,0.9087329601864175,0.4011470943383135,"[""a"", ""b""]",1000.0,0.1962702559390569
0.7297433425266151,2024-09-13,PrP aB,0.809485381030552,0.05035002016145085,"[""a"", ""b""]",1000.0,0.4609939811541851
0.21017419007182547,2024-09-13,YcT 4X,0.40407155696815933,0.716758241330711,a,1000.0,0.5435432250945623
0.3631526790878482,2024-09-13,oZ6 1b,0.17345942723470487,0.09090719317443752,a,1000.0,0.8844330511196896
0.1713188819427207,2024-09-13,c7J yi,0.8946063056832948,0.21865718886740992,a,1000.0,0.7790575625599934
